
Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1579.0
DRC01,OUT010,-1053.0
FDB15,OUT027,5587.0
NCA17,OUT027,3840.0
FDF10,OUT046,2401.0
FDR26,OUT027,4294.0
FDI02,OUT049,1935.0
NCM54,OUT010,111.0
FDF14,OUT013,2450.0
FDJ33,OUT010,53.0
FDM20,OUT035,4038.0
FDC03,OUT027,4592.0
NCX05,OUT046,1834.0
NCM41,OUT027,2922.0
NCU29,OUT010,422.0
FDQ59,OUT017,1519.0
FDH46,OUT010,-228.0
FDH09,OUT013,883.0
NCD06,OUT045,677.0
FDC15,OUT035,2597.0
DRD37,OUT027,2213.0
FDT28,OUT027,3832.0
FDR28,OUT027,4103.0
FDT38,OUT017,1511.0
FDV34,OUT027,2731.0
FDY52,OUT035,1192.0
FDB34,OUT013,1431.0
DRL23,OUT018,1416.0
DRB24,OUT046,2456.0
FDJ50,OUT046,905.0
FDQ49,OUT035,2653.0
FDP20,OUT035,2148.0
FDV19,OUT027,4027.0
NCR54,OUT045,3015.0
FDO09,OUT010,2236.0
FDS57,OUT018,2006.0
FDN10,OUT049,1993.0
FDV23,OUT049,2106.0
FDY28,OUT049,3537.0
DRG51,OUT013,2607.0
FDD45,OUT019,-396.0
NCL18,OUT027,4460.0
NCM29,OUT013,2097.0
FDF17,OUT027,4566.0
FDE22,OUT017,2675.0
FDQ22,OUT017,757.0
FDS01,OUT013,2893.0
FDW35,OUT027,2175.0
FDJ33,OUT046,2021.0
NCF54,OUT035,2845.0
FDE09,OUT013,1807.0
NCE06,OUT045,2458.0
DRH49,OUT049,1414.0
FDY43,OUT045,2644.0
NCT05,OUT017,4109.0
FDZ34,OUT045,2982.0
FDL38,OUT017,1571.0
FDZ31,OUT017,3167.0
FDR14,OUT035,1043.0
NCN54,OUT049,1361.0
NCC42,OUT027,3657.0
FDK08,OUT017,1747.0
FDP59,OUT013,1769.0
FDV22,OUT035,2695.0
FDD33,OUT035,3853.0
DRE60,OUT027,5007.0
FDK52,OUT046,3595.0
FDA02,OUT017,2483.0
FDM56,OUT049,1859.0
FDE57,OUT035,2412.0
FDM32,OUT045,1392.0
NCQ30,OUT027,3375.0
FDQ27,OUT027,3189.0
FDT60,OUT027,3445.0
FDU43,OUT049,3944.0
NCO55,OUT035,1823.0
FDG02,OUT045,2965.0
FDJ28,OUT013,3069.0
FDP40,OUT045,1770.0
FDJ38,OUT045,3003.0
NCC54,OUT017,3883.0
NCZ41,OUT046,1998.0
FDK38,OUT019,430.0
FDU52,OUT013,2507.0
FDC40,OUT046,1291.0
NCR30,OUT017,1293.0
NCN18,OUT017,1889.0
FDB50,OUT035,1403.0
FDG04,OUT013,3024.0
FDR26,OUT035,2965.0
NCT17,OUT018,2693.0
FDX35,OUT027,5076.0
FDS12,OUT046,2011.0
NCZ29,OUT027,3437.0
FDB38,OUT010,735.0
FDP12,OUT013,714.0
FDP22,OUT046,911.0
FDS26,OUT018,3836.0
FDR52,OUT046,3078.0
DRJ13,OUT046,2550.0
FDU48,OUT027,3541.0
FDE29,OUT035,1127.0
NCT29,OUT049,2021.0
DRK37,OUT018,2728.0
FDK55,OUT046,1429.0
FDR07,OUT046,1547.0
FDO21,OUT027,5056.0
FDK46,OUT049,4221.0
FDB12,OUT045,1649.0
FDT31,OUT027,4455.0
FDJ33,OUT045,1952.0
FDC26,OUT027,3203.0
NCQ02,OUT045,2905.0
FDP08,OUT010,1174.0
FDB11,OUT027,5024.0
FDV55,OUT013,2369.0
FDW20,OUT049,2064.0
NCJ18,OUT019,-43.0
FDC41,OUT018,941.0
FDE14,OUT027,3138.0
FDG35,OUT013,2887.0
FDF45,OUT035,1152.0
FDS19,OUT027,2763.0
FDS58,OUT019,702.0
FDA26,OUT017,3631.0
FDM32,OUT049,1548.0
FDL45,OUT046,2027.0
FDZ55,OUT049,2653.0
FDY37,OUT049,2407.0
FDO46,OUT046,3087.0
FDQ60,OUT046,1949.0
FDA19,OUT018,1815.0
FDL15,OUT046,2457.0
FDM10,OUT018,3097.0
NCL05,OUT017,819.0
DRK49,OUT010,-1197.0
NCE18,OUT027,5415.0
FDG40,OUT049,692.0
DRI59,OUT045,3443.0
FDK28,OUT035,4187.0
NCD06,OUT019,-1168.0
FDO11,OUT019,2094.0
FDK27,OUT046,1928.0
FDT43,OUT027,2297.0
FDD38,OUT018,1425.0
FDA16,OUT049,3597.0
FDL14,OUT027,3947.0
NCM17,OUT049,807.0
FDD20,OUT045,1941.0
FDA40,OUT045,1400.0
FDL43,OUT045,1204.0
FDV15,OUT045,1564.0
FDE52,OUT046,1515.0
NCL17,OUT010,342.0
NCJ31,OUT045,3655.0
FDR60,OUT045,1197.0
NCA18,OUT035,1974.0
FDS21,OUT027,2539.0
FDW09,OUT035,1469.0
FDL26,OUT035,2607.0
FDS47,OUT018,1163.0
FDC39,OUT046,3278.0
FDT51,OUT035,1978.0
FDK40,OUT035,4329.0
NCG19,OUT045,3613.0
FDZ07,OUT046,1067.0
FDF08,OUT027,2933.0
FDO04,OUT013,971.0
FDK41,OUT018,1059.0
FDP15,OUT049,4142.0
NCD43,OUT018,1393.0
NCP18,OUT013,2381.0
FDZ51,OUT046,1557.0
DRH13,OUT035,1879.0
FDF38,OUT045,664.0
NCI43,OUT045,739.0
FDM38,OUT027,2393.0
FDS03,OUT013,1086.0
DRJ47,OUT017,2811.0
FDT50,OUT010,-315.0
FDV02,OUT046,2747.0
NCG18,OUT017,1761.0
FDW52,OUT046,2671.0
FDS40,OUT035,775.0
FDN31,OUT017,3131.0
FDA37,OUT045,1943.0
FDA15,OUT046,3955.0
FDL39,OUT046,2913.0
FDJ53,OUT045,1878.0
FDX22,OUT013,3406.0
NCZ42,OUT045,3690.0
FDD56,OUT027,4277.0
FDD40,OUT017,3223.0
FDS50,OUT013,3525.0
NCN14,OUT013,2926.0
FDT15,OUT013,2978.0
NCS18,OUT027,3171.0
NCO26,OUT010,-107.0
FDF58,OUT018,756.0
NCB19,OUT013,1397.0
FDH26,OUT017,2403.0
DRB24,OUT027,3884.0
FDA49,OUT018,1119.0
FDB32,OUT045,1478.0
FDI36,OUT017,3267.0
NCA17,OUT010,475.0
FDH22,OUT013,2023.0
NCM26,OUT018,2151.0
FDT15,OUT027,4401.0
FDB16,OUT018,1143.0
NCP54,OUT027,3413.0
FDJ36,OUT013,1704.0
FDO28,OUT045,1854.0
FDU09,OUT013,969.0
FDF29,OUT017,2215.0
FDY08,OUT013,2285.0
DRJ59,OUT018,358.0
FDT23,OUT027,2781.0
FDU15,OUT018,429.0
FDT47,OUT013,1648.0
FDI53,OUT019,676.0
FDR59,OUT018,3901.0
FDD53,OUT035,837.0
FDY51,OUT017,3583.0
FDT04,OUT049,754.0
FDU51,OUT049,2947.0
FDG14,OUT035,2609.0
NCU06,OUT045,3549.0
DRG25,OUT046,2950.0
DRH49,OUT035,1505.0
FDN15,OUT035,2377.0
FDL43,OUT018,975.0
NCT18,OUT049,2963.0
NCB31,OUT013,4104.0
FDK57,OUT035,2065.0
FDY04,OUT019,738.0
NCP54,OUT046,1934.0
FDF41,OUT013,3868.0
FDM01,OUT045,1621.0
FDW03,OUT045,1654.0
FDF28,OUT045,1939.0
FDY37,OUT017,2421.0
FDQ03,OUT017,3901.0
FDP51,OUT027,3411.0
FDJ40,OUT017,1937.0
FDC32,OUT049,1598.0
DRI49,OUT027,2741.0
NCW54,OUT017,1005.0
FDF09,OUT017,761.0
FDP45,OUT018,3727.0
DRJ23,OUT018,2688.0
FDS59,OUT017,1931.0
FDY08,OUT046,2233.0
FDX16,OUT049,2463.0
FDY16,OUT018,2706.0
FDK32,OUT035,2629.0
FDQ22,OUT013,713.0
NCC31,OUT018,2189.0
FDG58,OUT049,2591.0
DRF48,OUT013,3039.0
DRH36,OUT049,1295.0
NCR30,OUT035,1350.0
FDB03,OUT019,1922.0
FDZ28,OUT027,3517.0
FDR35,OUT017,3263.0
DRD15,OUT027,5108.0
FDJ33,OUT019,112.0
FDA56,OUT010,33.0
FDP56,OUT046,807.0
NCT30,OUT046,772.0
FDK15,OUT017,1709.0
FDH44,OUT018,2121.0
FDV01,OUT013,2537.0
DRG03,OUT017,2517.0
FDG50,OUT027,2910.0
FDR16,OUT010,1523.0
FDZ60,OUT046,1723.0
DRG03,OUT045,2370.0
FDS56,OUT018,3933.0
FDU33,OUT045,711.0
DRD27,OUT035,1752.0
FDW22,OUT046,3582.0
DRA24,OUT045,2551.0
FDF38,OUT049,815.0
FDX48,OUT013,2529.0
FDS58,OUT018,2339.0
FDC32,OUT046,1493.0
NCQ29,OUT045,4023.0
DRK39,OUT018,1092.0
NCS38,OUT017,1923.0
DRO47,OUT013,1810.0
DRG27,OUT027,2148.0
FDC57,OUT027,4526.0
FDS55,OUT046,2339.0
NCJ06,OUT018,1619.0
FDO01,OUT019,222.0
NCM55,OUT045,2848.0
FDC52,OUT049,2585.0
FDQ15,OUT045,1263.0
NCT30,OUT027,2213.0
NCR42,OUT027,1992.0
FDD28,OUT035,1111.0
FDQ34,OUT049,1760.0
FDZ12,OUT027,3728.0
DRE13,OUT019,-515.0
NCN07,OUT019,202.0
FDM28,OUT035,3013.0
FDI10,OUT017,2871.0
FDQ25,OUT013,2785.0
FDA38,OUT010,1907.0
DRI13,OUT049,3522.0
FDY20,OUT027,2949.0
NCZ53,OUT035,3094.0
NCM31,OUT013,2299.0
DRB01,OUT017,3089.0
DRF37,OUT046,4140.0
NCF42,OUT049,2857.0
FDF16,OUT018,2087.0
FDB41,OUT013,860.0
FDR34,OUT013,3673.0
FDR15,OUT018,2245.0
NCV42,OUT019,-128.0
FDW51,OUT035,3533.0
FDU36,OUT017,1685.0
FDX60,OUT049,1417.0
FDY03,OUT035,1993.0
FDW55,OUT045,3915.0
FDT01,OUT010,1467.0
FDG58,OUT013,2535.0
FDK21,OUT017,4053.0
NCS41,OUT019,987.0
FDS10,OUT045,2828.0
NCT53,OUT046,2608.0
FDJ28,OUT018,2765.0
FDX44,OUT045,1353.0
FDT20,OUT018,383.0
FDO44,OUT017,1883.0
NCX17,OUT049,3777.0
FDY01,OUT017,1997.0
FDJ12,OUT027,4813.0
DRK35,OUT018,330.0
FDD47,OUT019,780.0
NCM53,OUT035,1829.0
FDO45,OUT013,1491.0
NCM42,OUT010,-171.0
FDE04,OUT046,2909.0
NCI30,OUT027,5333.0
FDZ19,OUT013,2796.0
FDW57,OUT013,2891.0
FDA25,OUT013,1723.0
FDT22,OUT046,965.0
FDP51,OUT013,1971.0
FDD48,OUT027,3323.0
FDY39,OUT035,3090.0
FDO48,OUT010,1649.0
FDD23,OUT027,4444.0
DRN35,OUT027,2065.0
FDT01,OUT035,3553.0
FDC20,OUT010,-989.0
DRJ35,OUT035,1171.0
FDB32,OUT046,1521.0
FDL24,OUT046,2807.0
NCV42,OUT035,1926.0
FDZ46,OUT046,1761.0
FDC15,OUT013,2484.0
FDD08,OUT019,-1252.0
FDY50,OUT049,1531.0
FDD36,OUT013,1949.0
FDG57,OUT027,2267.0
FDL21,OUT018,469.0
FDN16,OUT027,3135.0
FDJ09,OUT027,2249.0
FDS01,OUT010,953.0
FDV33,OUT017,4263.0
DRE12,OUT017,1935.0
FDR07,OUT013,1592.0
FDP48,OUT010,1042.0
NCB55,OUT035,1052.0
FDQ08,OUT013,1061.0
FDR34,OUT035,3843.0
FDO33,OUT046,1804.0
FDP13,OUT045,604.0
FDX12,OUT049,3991.0
NCT06,OUT049,2729.0
FDR16,OUT019,1476.0
FDE36,OUT046,2673.0
FDZ36,OUT049,3074.0
FDV13,OUT045,1409.0
NCZ17,OUT035,742.0
FDU56,OUT045,2876.0
FDM09,OUT035,2889.0
FDV02,OUT017,2841.0
FDS34,OUT018,1579.0
FDA11,OUT049,1642.0
FDP09,OUT017,3459.0
FDB29,OUT027,3337.0
FDT19,OUT017,2875.0
DRH15,OUT017,829.0
FDY38,OUT046,3725.0
FDF14,OUT027,3883.0
FDN48,OUT010,-413.0
FDQ12,OUT013,3677.0
NCJ43,OUT045,2664.0
FDE17,OUT019,582.0
FDB05,OUT035,4067.0
FDH10,OUT045,2986.0
NCR06,OUT017,787.0
FDU32,OUT018,1693.0
FDD56,OUT049,2884.0
FDO36,OUT018,2603.0
FDH16,OUT010,-429.0
FDX10,OUT018,369.0
FDZ37,OUT017,1597.0
FDU31,OUT010,1579.0
DRC49,OUT049,2343.0
FDL15,OUT045,2360.0
FDN32,OUT019,1024.0
DRH59,OUT027,2655.0
NCU29,OUT049,2425.0
FDR37,OUT019,1018.0
FDS14,OUT018,2231.0
FDU02,OUT027,5035.0
FDJ08,OUT035,3189.0
NCZ06,OUT045,3901.0
FDO31,OUT049,1466.0
FDH31,OUT018,1443.0
FDS58,OUT017,2703.0
NCA53,OUT027,2260.0
FDF50,OUT046,3133.0
NCW42,OUT049,3595.0
NCQ17,OUT045,2378.0
FDK51,OUT018,3909.0
NCW41,OUT010,591.0
NCR29,OUT017,991.0
FDB08,OUT019,670.0
FDA40,OUT027,2885.0
FDL14,OUT018,2277.0
FDB47,OUT046,3283.0
FDO03,OUT035,3807.0
DRK13,OUT019,1187.0
FDX13,OUT010,2014.0
FDF52,OUT046,2907.0
FDT11,OUT013,3061.0
FDB08,OUT013,2591.0
FDQ28,OUT018,2247.0
FDD29,OUT045,3926.0
NCQ29,OUT027,5545.0
NCO02,OUT013,1077.0
FDR56,OUT010,1217.0
NCM54,OUT049,2081.0
FDP51,OUT035,2054.0
FDT38,OUT013,1412.0
FDZ20,OUT018,3729.0
FDJ53,OUT013,1957.0
FDX13,OUT049,4037.0
FDP58,OUT035,3622.0
NCK31,OUT019,-1057.0
FDA35,OUT018,1745.0
FDV37,OUT018,2908.0
NCO07,OUT027,4815.0
FDA20,OUT045,2904.0
FDZ59,OUT035,2849.0
NCY17,OUT017,837.0
FDQ28,OUT035,2627.0
FDV35,OUT017,2553.0
FDQ36,OUT013,680.0
FDD34,OUT018,2333.0
FDK51,OUT045,4128.0
FDV31,OUT035,2932.0
FDR04,OUT035,1710.0
FDR14,OUT049,991.0
DRC36,OUT010,890.0
FDE39,OUT019,42.0
FDP57,OUT049,1791.0
FDE57,OUT046,2265.0
NCN18,OUT046,1780.0
NCQ05,OUT018,2115.0
FDW47,OUT035,2067.0
FDV46,OUT035,2364.0
NCP29,OUT045,927.0
FDE09,OUT018,1511.0
NCU06,OUT027,5051.0
FDT19,OUT010,859.0
DRF15,OUT017,2521.0
DRI51,OUT013,2731.0
NCX54,OUT013,1683.0
DRE01,OUT013,3803.0
NCB07,OUT045,2997.0
FDU50,OUT035,2030.0
FDG40,OUT035,734.0
FDW10,OUT018,2521.0
FDX51,OUT013,3155.0
NCP17,OUT045,976.0
FDP21,OUT035,3167.0
FDL04,OUT045,1613.0
FDV23,OUT013,1999.0
FDF24,OUT046,1371.0
FDH56,OUT027,3316.0
FDB51,OUT049,1124.0
FDI58,OUT027,3031.0
FDR20,OUT013,880.0
FDC51,OUT018,1753.0
FDB16,OUT027,2859.0
FDE40,OUT049,1138.0
NCM17,OUT035,852.0
FDU56,OUT035,3096.0
FDS32,OUT019,406.0
FDX02,OUT049,3652.0
FDT39,OUT027,3932.0
FDE35,OUT017,1103.0
NCI42,OUT019,1417.0
DRL23,OUT046,1698.0
FDA10,OUT046,1951.0
FDA11,OUT013,1577.0
NCM06,OUT046,2434.0
NCT05,OUT035,4194.0
NCQ02,OUT010,1046.0
NCY06,OUT049,2145.0
FDY56,OUT035,3733.0
FDL02,OUT035,1860.0
NCI06,OUT035,2947.0
FDQ14,OUT045,2317.0
FDQ12,OUT017,3715.0
FDP36,OUT046,899.0
FDK21,OUT027,5422.0
FDO40,OUT045,2293.0
NCK54,OUT019,-70.0
FDY09,OUT018,2541.0
NCW30,OUT049,4199.0
NCC55,OUT027,2053.0
FDE58,OUT018,1639.0
FDR39,OUT013,2957.0
FDU28,OUT049,3101.0
FDH08,OUT017,3713.0
FDG35,OUT045,2787.0
FDG22,OUT049,749.0
FDC34,OUT035,2657.0
FDP15,OUT018,3757.0
FDK34,OUT010,1890.0
FDU45,OUT035,2045.0
FDQ04,OUT027,2125.0
FDX22,OUT018,3089.0
FDB45,OUT017,1783.0
NCH43,OUT027,4851.0
DRE60,OUT046,3510.0
FDD17,OUT027,5191.0
NCM54,OUT017,2119.0
NCH55,OUT013,2049.0
NCT06,OUT017,2717.0
FDA48,OUT027,4948.0
FDY58,OUT027,5061.0
FDO25,OUT045,3259.0
FDN50,OUT045,1519.0
FDH35,OUT035,2777.0
FDK09,OUT045,3514.0
FDO16,OUT013,1377.0
FDW11,OUT045,981.0
FDU47,OUT027,3728.0
NCQ42,OUT010,130.0
FDK55,OUT027,2903.0
FDN08,OUT049,2007.0
FDT57,OUT045,3694.0
FDJ12,OUT018,3054.0
DRL59,OUT017,967.0
NCN53,OUT046,579.0
FDO51,OUT010,-1113.0
FDK56,OUT017,3093.0
FDY12,OUT035,1047.0
FDU15,OUT035,826.0
FDQ19,OUT046,3894.0
DRF15,OUT045,2376.0
DRE25,OUT019,-433.0
FDK57,OUT018,1645.0
FDD33,OUT010,1760.0
FDR34,OUT027,5115.0
FDU04,OUT045,1902.0
FDE35,OUT019,-838.0
NCD31,OUT035,2716.0
FDJ56,OUT035,1731.0
NCU53,OUT046,2602.0
FDD39,OUT035,3544.0
NCU17,OUT019,-258.0
FDJ20,OUT046,2004.0
NCW41,OUT018,2213.0
FDL52,OUT035,839.0
FDS39,OUT035,2408.0
DRJ47,OUT045,2675.0
FDP13,OUT010,-1225.0
DRK39,OUT010,-557.0
FDF28,OUT010,149.0
FDB09,OUT045,1935.0
FDM51,OUT046,1669.0
DRM49,OUT018,502.0
DRF23,OUT013,2803.0
DRH01,OUT035,2863.0
FDH12,OUT027,3167.0
FDA28,OUT019,148.0
FDW37,OUT018,1189.0
FDF02,OUT046,1663.0
DRL37,OUT046,726.0
NCF43,OUT046,2252.0
FDH08,OUT010,1701.0
FDR34,OUT019,1782.0
NCK19,OUT049,3155.0
NCD55,OUT018,425.0
FDT27,OUT049,3827.0
FDQ57,OUT045,2298.0
FDA47,OUT035,2764.0
DRG15,OUT027,2485.0
FDE05,OUT018,2101.0
FDN46,OUT046,1654.0
FDX27,OUT027,2988.0
FDT51,OUT045,1752.0
FDU33,OUT013,803.0
FDJ16,OUT027,2427.0
FDD20,OUT019,108.0
FDT36,OUT049,683.0
DRF15,OUT027,3871.0
FDN52,OUT010,-471.0
FDC22,OUT027,4510.0
FDX15,OUT045,2470.0
FDT13,OUT013,3015.0
FDU04,OUT017,2075.0
FDU31,OUT019,1570.0
FDW59,OUT027,2853.0
NCO29,OUT046,2606.0
FDL15,OUT035,2571.0
FDI41,OUT049,2462.0
FDQ48,OUT049,1745.0
DRI39,OUT013,927.0
FDI08,OUT013,4034.0
FDC21,OUT049,1909.0
FDF58,OUT035,1191.0
FDS08,OUT010,907.0
FDE47,OUT045,1907.0
NCP18,OUT019,512.0
NCR41,OUT013,1580.0
FDA27,OUT013,4097.0
FDA43,OUT035,3216.0
FDA49,OUT045,1330.0
NCE55,OUT018,2517.0
DRM49,OUT027,2242.0
FDF22,OUT027,4838.0
FDQ15,OUT018,1065.0
NCS54,OUT017,2867.0
NCY05,OUT013,625.0
FDR45,OUT046,3801.0
FDK57,OUT049,2053.0
FDF41,OUT010,1973.0
FDV21,OUT046,1993.0
FDD51,OUT046,767.0
FDF33,OUT046,1781.0
FDA38,OUT046,3773.0
FDR56,OUT045,3066.0
NCN41,OUT017,2025.0
FDC60,OUT027,2901.0
FDB47,OUT045,3219.0
DRH01,OUT013,2791.0
FDW08,OUT046,1687.0
FDF38,OUT027,2171.0
FDY32,OUT017,2677.0
FDG34,OUT049,1914.0
FDG47,OUT019,2212.0
NCF18,OUT035,3117.0
FDL39,OUT019,1010.0
NCH55,OUT035,2141.0
DRJ35,OUT049,1095.0
FDS44,OUT035,3946.0
DRE01,OUT018,3490.0
FDY39,OUT013,2999.0
FDY32,OUT018,2279.0
FDR33,OUT027,3242.0
NCP50,OUT049,1406.0
FDZ47,OUT018,1369.0
FDU57,OUT049,2555.0
FDY44,OUT013,3165.0
DRH59,OUT018,922.0
FDB03,OUT027,5262.0
FDY46,OUT045,2902.0
FDM39,OUT045,2742.0
FDY36,OUT035,1373.0
NCM55,OUT035,3040.0
FDJ50,OUT010,-1022.0
DRL60,OUT013,2419.0
NCJ54,OUT049,3749.0
FDX59,OUT017,691.0
FDI07,OUT013,3235.0
DRF51,OUT010,-1295.0
FDM14,OUT017,1885.0
FDP21,OUT045,2955.0
FDE40,OUT035,1222.0
FDE05,OUT035,2542.0
FDM13,OUT027,3575.0
FDC34,OUT027,3964.0
NCI55,OUT018,1679.0
NCE43,OUT018,2365.0
FDW58,OUT018,1467.0
FDG60,OUT045,3638.0
FDV31,OUT017,2903.0
FDR47,OUT013,3111.0
FDM60,OUT019,-1148.0
NCF06,OUT018,3781.0
NCN26,OUT027,3315.0
FDQ59,OUT049,1547.0
FDF09,OUT046,639.0
NCS06,OUT017,4265.0
FDT44,OUT046,1889.0
FDI19,OUT017,3971.0
FDT22,OUT017,1083.0
NCF54,OUT027,4138.0
DRG25,OUT045,2876.0
FDB59,OUT017,3249.0
FDQ37,OUT017,3181.0
FDP56,OUT035,951.0
FDW44,OUT035,2921.0
FDJ26,OUT010,1525.0
FDU43,OUT018,3523.0
FDW33,OUT045,1610.0
NCX53,OUT027,3727.0
FDN56,OUT010,435.0
DRF15,OUT049,2518.0
FDO33,OUT017,1941.0
FDZ39,OUT010,-185.0
NCJ19,OUT017,991.0
FDU01,OUT035,3133.0
FDT12,OUT035,3738.0
NCM18,OUT018,709.0
FDP19,OUT017,2161.0
NCR42,OUT049,650.0
FDN10,OUT046,1915.0
FDG44,OUT017,1021.0
FDQ10,OUT046,2733.0
DRH13,OUT049,1788.0
FDT52,OUT013,3940.0
FDM56,OUT045,1711.0
NCO43,OUT010,-287.0
NCV29,OUT035,2945.0
NCF06,OUT013,4113.0
FDO50,OUT035,1637.0
FDT59,OUT013,3673.0
FDX40,OUT027,2075.0
FDE50,OUT017,3111.0
FDX51,OUT017,3275.0
NCD30,OUT018,1303.0
FDK15,OUT013,1638.0
FDL12,OUT045,963.0
FDK46,OUT017,4207.0
DRH49,OUT010,-588.0
FDQ57,OUT046,2367.0
FDY59,OUT017,1631.0
FDO09,OUT018,3885.0
NCG30,OUT035,2130.0
FDM09,OUT017,2817.0
NCN17,OUT027,3069.0
NCS42,OUT013,1455.0
FDD02,OUT019,16.0
FDE34,OUT013,2921.0
FDU38,OUT045,2974.0
FDB33,OUT046,2515.0
NCJ29,OUT017,1495.0
FDZ27,OUT035,975.0
FDI40,OUT013,1663.0
FDG22,OUT013,719.0
FDT51,OUT017,1933.0
FDF20,OUT018,2872.0
FDV50,OUT035,2104.0
FDT02,OUT049,744.0
DRC49,OUT017,2393.0
FDF26,OUT049,2564.0
FDV52,OUT035,2080.0
FDX59,OUT049,707.0
FDV25,OUT035,3666.0
FDW23,OUT027,2105.0
FDE53,OUT018,1461.0
FDA19,OUT017,2195.0
FDH22,OUT046,2008.0
NCO41,OUT013,1589.0
FDX12,OUT017,3983.0
FDF17,OUT013,3153.0
FDS11,OUT045,3486.0
FDR51,OUT035,2570.0
FDT49,OUT010,-224.0
FDC56,OUT013,1943.0
FDR13,OUT027,3364.0
FDQ60,OUT035,2104.0
FDN38,OUT049,4055.0
NCL29,OUT013,2501.0
FDO13,OUT027,4061.0
FDE26,OUT018,2009.0
FDA31,OUT010,813.0
FDX14,OUT035,1371.0
FDA34,OUT045,2710.0
FDF26,OUT013,2511.0
FDE38,OUT045,2581.0
DRI11,OUT046,1810.0
FDQ60,OUT027,3381.0
FDL21,OUT027,2173.0
DRC12,OUT027,4490.0
FDC47,OUT046,3587.0
FDE57,OUT045,2175.0
FDT14,OUT045,1880.0
NCZ53,OUT046,2988.0
FDE28,OUT018,3395.0
FDR19,OUT035,2460.0
NCF54,OUT019,830.0
FDZ08,OUT046,1365.0
NCJ05,OUT018,2161.0
FDF59,OUT046,2035.0
NCO05,OUT035,1740.0
FDW24,OUT018,552.0
NCX42,OUT018,2349.0
NCA53,OUT035,943.0
FDI45,OUT019,918.0
FDG46,OUT046,1858.0
FDM20,OUT010,1953.0
FDW11,OUT010,-893.0
FDX08,OUT035,2994.0
NCK17,OUT035,820.0
FDK32,OUT018,2190.0
NCA42,OUT035,2679.0
DRI01,OUT035,2864.0
NCL55,OUT049,4085.0
DRE25,OUT018,1230.0
FDD14,OUT017,2989.0
FDB10,OUT046,3729.0
DRN11,OUT035,2424.0
FDP38,OUT018,575.0
NCA30,OUT017,3063.0
FDT15,OUT017,3075.0
NCP55,OUT018,667.0
FDF12,OUT035,2512.0
FDM21,OUT018,3767.0
FDX56,OUT035,3449.0
FDF10,OUT017,2461.0
FDT32,OUT045,2972.0
FDM51,OUT018,1411.0
NCR50,OUT018,2171.0
FDI19,OUT049,3938.0
FDX21,OUT017,1831.0
FDR31,OUT035,2501.0
FDY02,OUT013,4185.0
NCA29,OUT045,2625.0
NCX17,OUT046,3630.0
FDM12,OUT045,2982.0
FDI53,OUT027,4035.0
NCU30,OUT049,2693.0
FDC56,OUT027,3379.0
FDK27,OUT018,1707.0
NCK18,OUT017,2745.0
FDB52,OUT019,2174.0
DRG25,OUT027,4436.0
FDZ13,OUT049,992.0
FDB57,OUT019,1690.0
FDR40,OUT046,1403.0
NCO14,OUT019,-1171.0
NCN19,OUT045,2945.0
FDQ28,OUT019,614.0
FDO13,OUT018,2345.0
FDK48,OUT013,1299.0
FDU07,OUT018,2153.0
FDW20,OUT046,1992.0
FDV12,OUT010,-276.0
FDH24,OUT013,2557.0
FDV59,OUT049,3527.0
FDK57,OUT045,1866.0
FDL16,OUT027,2191.0
NCQ17,OUT046,2438.0
FDJ15,OUT018,2709.0
FDX24,OUT049,1627.0
FDT47,OUT046,1611.0
FDT10,OUT049,1144.0
FDZ37,OUT018,1211.0
FDW43,OUT027,5128.0
DRN36,OUT017,1641.0
FDJ14,OUT045,1298.0
FDA32,OUT013,3478.0
FDJ38,OUT019,1174.0
FDQ57,OUT017,2457.0
NCQ41,OUT019,1113.0
FDG56,OUT049,1127.0
DRC13,OUT027,3483.0
FDV55,OUT035,2457.0
FDQ49,OUT045,2486.0
FDE29,OUT010,-945.0
FDR03,OUT013,3345.0
FDD45,OUT049,1597.0
FDN38,OUT010,2050.0
FDT56,OUT046,987.0
FDT48,OUT045,3131.0
FDU03,OUT049,3011.0
FDC56,OUT010,-29.0
NCO43,OUT027,3037.0
FDQ27,OUT017,1795.0
FDR03,OUT046,3331.0
DRH23,OUT010,-1067.0
FDG22,OUT045,625.0
NCJ42,OUT013,1683.0
FDR24,OUT046,1508.0
FDW60,OUT035,2995.0
FDJ08,OUT013,3032.0
DRL59,OUT018,586.0
FDG60,OUT010,1765.0
FDW27,OUT017,2613.0
FDX14,OUT018,977.0
FDC20,OUT013,969.0
NCS29,OUT018,3847.0
FDJ56,OUT046,1594.0
FDB20,OUT019,-648.0
FDL28,OUT027,5121.0
FDW01,OUT018,2143.0
FDL03,OUT046,3189.0
FDX22,OUT049,3455.0
FDJ21,OUT035,2503.0
FDR31,OUT045,2322.0
FDG21,OUT035,2589.0
FDS22,OUT027,2227.0
FDK08,OUT035,1777.0
FDE17,OUT018,2191.0
NCN30,OUT017,1635.0
FDT50,OUT046,1604.0
NCX42,OUT049,2685.0
FDJ12,OUT035,3480.0
NCA18,OUT027,3309.0
FDP23,OUT019,1552.0
FDX12,OUT013,3896.0
FDN40,OUT018,2167.0
FDV48,OUT035,1464.0
NCY54,OUT013,2707.0
FDL16,OUT010,-1187.0
FDR45,OUT018,3529.0
