
Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK51,OUT045,4043.07539888632
FDV31,OUT035,2889.983095238469
FDR04,OUT035,1731.7174410212954
FDR14,OUT049,1066.6418548548886
DRC36,OUT010,888.3731770228551
FDE39,OUT019,96.38611604824246
FDP57,OUT049,1810.6426909895592
FDE57,OUT046,2255.34801251591
NCN18,OUT046,1732.7199386938273
NCQ05,OUT018,2084.8111651007475
FDW47,OUT035,2096.2947004078414
FDV46,OUT035,2357.6783713218024
NCP29,OUT045,990.965365949183
FDE09,OUT018,1547.442668340447
NCU06,OUT027,4965.7088649534135
FDT19,OUT010,855.6932166825825
DRF15,OUT017,2505.4660174684914
DRI51,OUT013,2699.4503838093715
NCX54,OUT013,1723.1267220703767
DRE01,OUT013,3728.964849205422
NCB07,OUT045,2969.3880602019453
FDU50,OUT035,2018.4328664257466
FDG40,OUT035,827.4459640741131
FDW10,OUT018,2491.612923638128
FDX51,OUT013,3131.1509854010487
NCP17,OUT045,992.0137070359663
FDP21,OUT035,3146.004543293013
FDL04,OUT045,1653.311802673789
FDV23,OUT013,2007.8465639155895
FDF24,OUT046,1416.8619376885692
FDH56,OUT027,3323.3127348917624
FDB51,OUT049,1181.9559806874506
FDI58,OUT027,3033.0513620796223
FDR20,OUT013,935.1081612625477
FDC51,OUT018,1769.3506195798313
FDB16,OUT027,2867.9004572252848
FDE40,OUT049,1189.0532839228022
NCM17,OUT035,925.5370076226745
FDU56,OUT035,3057.7252199975387
FDS32,OUT019,436.8582700615482
FDX02,OUT049,3588.603038468466
FDT39,OUT027,3913.278207144216
FDE35,OUT017,1146.3294729096997
NCI42,OUT019,1406.8541390218838
DRL23,OUT046,1720.1972885554592
FDA10,OUT046,1944.0137970850737
FDA11,OUT013,1627.2048846479556
NCM06,OUT046,2421.607470409248
NCT05,OUT035,4100.843846462129
NCQ02,OUT010,1024.2920018168297
NCY06,OUT049,2162.450486052242
FDY56,OUT035,3684.1745256754593
FDL02,OUT035,1890.0965398564338
NCI06,OUT035,2931.3175529973173
FDQ14,OUT045,2333.613848000586
FDQ12,OUT017,3661.8964980905216
FDP36,OUT046,858.3826613873963
FDK21,OUT027,5321.135337615627
FDO40,OUT045,2304.575875011874
NCK54,OUT019,86.24634823339386
FDY09,OUT018,2529.13694700307
NCW30,OUT049,4108.613859537636
NCC55,OUT027,2096.2577292354526
FDE58,OUT018,1609.213530628833
FDR39,OUT013,2925.7027700188696
FDU28,OUT049,3070.396056844691
FDH08,OUT017,3661.5644946638618
FDG35,OUT045,2742.211034026776
FDG22,OUT049,839.5107138915985
FDC34,OUT035,2644.299682705333
FDP15,OUT018,3654.323428641026
FDK34,OUT010,1827.1894115623684
FDU45,OUT035,2077.85741833429
FDQ04,OUT027,2172.4868737416837
FDX22,OUT018,3064.6125294894673
FDB45,OUT017,1816.707151185492
NCH43,OUT027,4781.836774967597
DRE60,OUT046,3435.555085465635
FDD17,OUT027,5095.518938666027
NCM54,OUT017,2125.7748510505394
NCH55,OUT013,2068.0831603803927
NCT06,OUT017,2684.5704765676323
FDA48,OUT027,4853.107951374247
FDY58,OUT027,4984.01819736692
FDO25,OUT045,3217.156438504704
FDN50,OUT045,1554.803445647476
FDH35,OUT035,2745.763907796044
FDK09,OUT045,3471.571291730434
FDO16,OUT013,1435.8826738340497
FDW11,OUT045,1053.6955672840766
FDU47,OUT027,3693.204682587948
NCQ42,OUT010,169.18931401042164
FDK55,OUT027,2924.172194631026
FDN08,OUT049,2015.236815548339
FDT57,OUT045,3639.123549398236
FDJ12,OUT018,3022.3277854538997
DRL59,OUT017,1030.6217773389194
NCN53,OUT046,665.9558314471927
FDO51,OUT010,-1030.6903560474016
FDK56,OUT017,3021.5106754716767
FDY12,OUT035,1094.8029307899435
FDU15,OUT035,888.234039400787
FDQ19,OUT046,3803.7725491378155
DRF15,OUT045,2371.1121707194775
DRE25,OUT019,-367.45522447768013
FDK57,OUT018,1645.1115557851058
FDD33,OUT010,1660.6862448954441
FDR34,OUT027,5033.295076641666
FDU04,OUT045,1896.854111847854
FDE35,OUT019,-778.8437232411417
NCD31,OUT035,2704.3355273528955
FDJ56,OUT035,1759.6444954598287
NCU53,OUT046,2566.592954293795
FDD39,OUT035,3493.546890557454
NCU17,OUT019,-228.00162622357504
FDJ20,OUT046,2024.6446814726373
NCW41,OUT018,2201.877614880549
FDL52,OUT035,915.6967283982406
FDS39,OUT035,2412.8607140341683
DRJ47,OUT045,2668.0861757752596
FDP13,OUT010,-1101.992378579449
DRK39,OUT010,-548.1008442627233
FDF28,OUT010,214.46184571537617
FDB09,OUT045,1972.6002834604615
FDM51,OUT046,1686.0266594361888
DRM49,OUT018,543.1927577679498
DRF23,OUT013,2762.381380301968
DRH01,OUT035,2835.259783451248
FDH12,OUT027,3177.461297340434
FDA28,OUT019,188.8381081409741
FDW37,OUT018,1206.6289870280889
FDF02,OUT046,1690.6023336668175
DRL37,OUT046,775.1917583006265
NCF43,OUT046,2211.8751291797284
FDH08,OUT010,1692.4213155488858
FDR34,OUT019,1758.6231503042554
NCK19,OUT049,3121.3847891514765
NCD55,OUT018,515.5650339165829
FDT27,OUT049,3775.1510603493684
FDQ57,OUT045,2271.730720835267
FDA47,OUT035,2732.985372418671
DRG15,OUT027,2479.5080890558183
FDE05,OUT018,2098.2697956844795
FDN46,OUT046,1661.7139972497612
FDX27,OUT027,2983.6028034033957
FDT51,OUT045,1801.2438081429784
FDU33,OUT013,892.2760688474731
FDJ16,OUT027,2452.2600863172383
FDD20,OUT019,96.23413412323816
FDT36,OUT049,733.7622895681843
DRF15,OUT027,3830.987854231356
FDN52,OUT010,-401.1567497501352
FDC22,OUT027,4442.7326117035
FDX15,OUT045,2454.69989989619
FDT13,OUT013,2980.271648819367
FDU04,OUT017,2057.829322125636
FDU31,OUT019,1566.6185608142373
FDW59,OUT027,2863.5827135996756
NCO29,OUT046,2588.4955242229607
FDL15,OUT035,2576.8943914241004
FDI41,OUT049,2463.1502911260513
FDQ48,OUT049,1776.7360072334136
DRI39,OUT013,994.7495406920181
FDI08,OUT013,3955.194895076157
FDC21,OUT049,1950.4944177881623
FDF58,OUT035,1240.3754178178124
FDS08,OUT010,931.2081478273533
FDE47,OUT045,1936.3625112426753
NCP18,OUT019,542.241580196957
NCR41,OUT013,1616.8490654118536
FDA27,OUT013,4012.427649715989
FDA43,OUT035,3188.579102384904
FDA49,OUT045,1394.2528541219024
NCE55,OUT018,2491.24834846275
DRM49,OUT027,2245.7090841868685
FDF22,OUT027,4770.632766418494
FDQ15,OUT018,1104.9838837104508
NCS54,OUT017,2844.7774073373976
NCY05,OUT013,717.4058174185448
FDR45,OUT046,3711.705380355898
FDK57,OUT049,2043.8757577205774
FDF41,OUT010,1939.5850961290719
FDV21,OUT046,1986.5961584614822
FDD51,OUT046,799.7652350054566
FDF33,OUT046,1788.6270719396148
FDA38,OUT046,3709.754310727758
FDR56,OUT045,3037.655908141328
NCN41,OUT017,2049.6598771954714
FDC60,OUT027,2925.3453474682005
FDB47,OUT045,3183.0137564456845
DRH01,OUT013,2771.0794322560587
FDW08,OUT046,1675.545146493629
FDF38,OUT027,2216.455664263691
FDY32,OUT017,2667.138601089382
FDG34,OUT049,1930.2148219032424
FDG47,OUT019,2171.1697479594754
NCF18,OUT035,3091.268533519526
FDL39,OUT019,1030.6050979854544
NCH55,OUT035,2151.5245817210734
DRJ35,OUT049,1145.8308528162138
FDS44,OUT035,3855.988834466356
DRE01,OUT018,3419.075480655316
FDY39,OUT013,2976.3494421177465
FDY32,OUT018,2284.6787816203846
FDR33,OUT027,3252.543456206447
NCP50,OUT049,1445.2130573498275
FDZ47,OUT018,1380.9683491055684
FDU57,OUT049,2562.3843278821178
FDY44,OUT013,3129.265871966259
DRH59,OUT018,963.4530244328332
FDB03,OUT027,5171.299561341058
FDY46,OUT045,2873.014643621021
FDM39,OUT045,2738.171652918567
FDY36,OUT035,1437.9932805256208
NCM55,OUT035,3009.9003065874704
FDJ50,OUT010,-916.2032918324846
DRL60,OUT013,2428.6137027060363
NCJ54,OUT049,3671.648093150795
FDX59,OUT017,772.7506409129203
FDI07,OUT013,3195.1089391957858
DRF51,OUT010,-1197.2418076238093
FDM14,OUT017,1901.4615581169685
FDP21,OUT045,2944.7218835848334
FDE40,OUT035,1266.4944472025204
FDE05,OUT035,2525.5227407198245
FDM13,OUT027,3559.308671666514
FDC34,OUT027,3926.72975775999
NCI55,OUT018,1701.1837327202502
NCE43,OUT018,2367.293309745348
FDW58,OUT018,1496.0445224470118
FDG60,OUT045,3583.198592795229
FDV31,OUT017,2858.419801910846
FDR47,OUT013,3067.986460968358
FDM60,OUT019,-1074.7241485926895
NCF06,OUT018,3712.043988673513
NCN26,OUT027,3301.122141497731
FDQ59,OUT049,1562.928785327609
FDF09,OUT046,717.8180600036983
NCS06,OUT017,4164.4225924636785
FDT44,OUT046,1893.685747106318
FDI19,OUT017,3879.465586212114
FDT22,OUT017,1142.8635078065338
NCF54,OUT027,4103.308799276778
DRG25,OUT045,2841.045212301466
FDB59,OUT017,3195.4317265486907
FDQ37,OUT017,3150.045238957037
FDP56,OUT035,1025.265372900884
FDW44,OUT035,2902.9894469165365
FDJ26,OUT010,1497.7345820451958
FDU43,OUT018,3453.5959792843037
FDW33,OUT045,1649.7008207875697
NCX53,OUT027,3689.5511476547777
FDN56,OUT010,478.53551007246574
DRF15,OUT049,2508.344058702748
FDO33,OUT017,1950.7464472356146
FDZ39,OUT010,-115.503020519894
NCJ19,OUT017,1036.1815928154758
FDU01,OUT035,3096.070974728044
FDT12,OUT035,3663.655360154282
NCM18,OUT018,791.0096788205306
FDP19,OUT017,2125.7729628280513
NCR42,OUT049,734.5219854146018
FDN10,OUT046,1915.759122224465
FDG44,OUT017,1047.6549117686086
FDQ10,OUT046,2712.3850556679045
DRH13,OUT049,1819.2684515591675
FDT52,OUT013,3878.2312918622783
FDM56,OUT045,1743.0893136933182
NCO43,OUT010,-250.18870336221357
NCV29,OUT035,2910.9456106819616
NCF06,OUT013,4039.5078899416376
FDO50,OUT035,1640.3809856684286
FDT59,OUT013,3617.9850708427234
FDX40,OUT027,2124.305343957571
FDE50,OUT017,3083.5719285265873
FDX51,OUT017,3236.534649143748
NCD30,OUT018,1334.8927847277919
FDK15,OUT013,1687.941671647434
FDL12,OUT045,1042.5736914246563
FDK46,OUT017,4104.619334208588
DRH49,OUT010,-544.6301223426472
FDQ57,OUT046,2327.2738986692425
FDY59,OUT017,1651.2378362653226
FDO09,OUT018,3792.6899186178366
NCG30,OUT035,2141.5579512522418
FDM09,OUT017,2805.398771612159
NCN17,OUT027,3043.6550200579522
NCS42,OUT013,1505.3636322701577
FDD02,OUT019,-2.7854474881935403
FDE34,OUT013,2883.880691914129
FDU38,OUT045,2958.2505663536767
FDB33,OUT046,2515.7166771172965
NCJ29,OUT017,1526.5180797857759
FDZ27,OUT035,1018.4602870803176
FDI40,OUT013,1705.7591240044756
FDG22,OUT013,812.7334676387818
FDT51,OUT017,1968.225984463649
FDF20,OUT018,2856.125194505796
FDV50,OUT035,2087.187032803311
FDT02,OUT049,798.5086171229229
DRC49,OUT017,2385.33349749303
FDF26,OUT049,2565.1651078653526
FDV52,OUT035,2085.945943847785
FDX59,OUT049,794.8912077449362
FDV25,OUT035,3594.0576215098044
FDW23,OUT027,2159.002450079862
FDE53,OUT018,1512.1477818575654
FDA19,OUT017,2187.4525832069917
FDH22,OUT046,2003.2467979601333
NCO41,OUT013,1636.4792199197223
FDX12,OUT017,3873.181292168661
FDF17,OUT013,3125.899341275938
FDS11,OUT045,3440.724816222939
FDR51,OUT035,2522.6334139700157
FDT49,OUT010,-198.30066979096512
FDC56,OUT013,1968.8038188388841
FDR13,OUT027,3371.353958505265
FDQ60,OUT035,2121.1445544583025
FDN38,OUT049,3990.1073358514122
NCL29,OUT013,2499.6634486719113
FDO13,OUT027,4022.63616825691
FDE26,OUT018,2030.2498554759984
FDA31,OUT010,821.9334560098853
FDX14,OUT035,1423.5648342349114
FDA34,OUT045,2691.6173077685153
FDF26,OUT013,2516.1789232716465
FDE38,OUT045,2577.8441846598344
DRI11,OUT046,1832.800418362997
FDQ60,OUT027,3375.356666895464
FDL21,OUT027,2232.3056449825435
DRC12,OUT027,4413.91127143512
FDC47,OUT046,3529.064579140099
FDE57,OUT045,2180.5762123652366
FDT14,OUT045,1915.6387057117372
NCZ53,OUT046,2952.106567735554
FDE28,OUT018,3320.8664030063323
FDR19,OUT035,2465.111349417733
NCF54,OUT019,856.3332305171999
FDZ08,OUT046,1376.2154391258794
NCJ05,OUT018,2157.454057104939
FDF59,OUT046,2040.6834574923898
NCO05,OUT035,1772.2558442656175
FDW24,OUT018,646.3268874502696
NCX42,OUT018,2349.047790489531
NCA53,OUT035,1000.9974058401147
FDI45,OUT019,930.6888149457512
FDG46,OUT046,1888.7167330705379
FDM20,OUT010,1880.4418239757513
FDW11,OUT010,-795.8670866216082
FDX08,OUT035,2980.4770598664663
NCK17,OUT035,880.9446279325362
FDK32,OUT018,2183.2698381211644
NCA42,OUT035,2630.509193124892
DRI01,OUT035,2801.061762669337
NCL55,OUT049,3998.479853883043
DRE25,OUT018,1274.6241177261322
FDD14,OUT017,2963.256660560999
FDB10,OUT046,3640.426212438581
DRN11,OUT035,2400.2201911161537
FDP38,OUT018,669.0241815868932
NCA30,OUT017,3007.3533610886075
FDT15,OUT017,3054.600943447372
NCP55,OUT018,714.5717632878715
FDF12,OUT035,2497.818422474231
FDM21,OUT018,3699.0063189375705
FDX56,OUT035,3389.0126989401297
FDF10,OUT017,2419.5264560576416
FDT32,OUT045,2959.8708509053163
FDM51,OUT018,1444.5633391110318
NCR50,OUT018,2169.529202940211
FDI19,OUT049,3854.256821514262
FDX21,OUT017,1864.2399181074938
FDR31,OUT035,2510.41520870212
FDY02,OUT013,4103.579571748131
NCA29,OUT045,2606.815975499598
NCX17,OUT046,3547.332582635327
FDM12,OUT045,2968.7006158421673
FDI53,OUT027,3979.4279716948167
NCU30,OUT049,2673.3436863165116
FDC56,OUT027,3368.6608633918313
FDK27,OUT018,1740.2826308322426
NCK18,OUT017,2707.6599204617646
FDB52,OUT019,2127.899672859702
DRG25,OUT027,4363.116951198912
FDZ13,OUT049,1045.1161792877629
FDB57,OUT019,1671.0331528564002
FDR40,OUT046,1432.4487643551852
NCO14,OUT019,-1047.4299644779567
NCN19,OUT045,2907.440880991029
FDQ28,OUT019,630.0837128809516
FDO13,OUT018,2344.2027439287317
FDK48,OUT013,1350.1069808719492
FDU07,OUT018,2162.6598383962187
FDW20,OUT046,1996.3554116276878
FDV12,OUT010,-214.63560346091106
FDH24,OUT013,2561.2900971098784
FDV59,OUT049,3464.117010785625
FDK57,OUT045,1863.6843253097475
FDL16,OUT027,2242.7503012266425
NCQ17,OUT046,2419.027581524772
FDJ15,OUT018,2696.38662896178
FDX24,OUT049,1662.4769112078468
FDT47,OUT046,1633.5111164647067
FDT10,OUT049,1212.7644426718725
FDZ37,OUT018,1235.0216672295169
FDW43,OUT027,5044.896919263375
DRN36,OUT017,1655.3068152135545
FDJ14,OUT045,1326.8308644294004
FDA32,OUT013,3431.286706187747
FDJ38,OUT019,1146.8358955355811
FDQ57,OUT017,2446.5880929583204
NCQ41,OUT019,1213.0665577984132
FDG56,OUT049,1196.286721232184
DRC13,OUT027,3434.544513971641
FDV55,OUT035,2448.099486612062
FDQ49,OUT045,2478.5654811249037
FDE29,OUT010,-856.2676438149662
FDR03,OUT013,3302.5567908675944
FDD45,OUT049,1627.302881868363
FDN38,OUT010,2017.7996397932682
FDT56,OUT046,1055.4006334131961
FDT48,OUT045,3037.2784288754415
FDU03,OUT049,2972.549543104076
FDC56,OUT010,19.095685177133078
NCO43,OUT027,3028.1460109349255
FDQ27,OUT017,1810.8766305690854
FDR03,OUT046,3251.599833262836
DRH23,OUT010,-989.8594831523521
FDG22,OUT045,718.5693936758952
NCJ42,OUT013,1729.021576830422
FDR24,OUT046,1546.617973521568
FDW60,OUT035,2963.4288907955515
FDJ08,OUT013,3007.2101448491694
DRL59,OUT018,664.4119311698453
FDG60,OUT010,1734.415125408804
FDW27,OUT017,2589.063082022554
FDX14,OUT018,1042.2128806901856
FDC20,OUT013,1042.3742167726516
NCS29,OUT018,3780.575639288145
FDJ56,OUT046,1618.2881413103207
FDB20,OUT019,-549.4757273898388
FDL28,OUT027,5001.201127087953
FDW01,OUT018,2147.5645889683924
FDL03,OUT046,3131.8903581555865
FDX22,OUT049,3423.2988356727647
FDJ21,OUT035,2493.965607956946
FDR31,OUT045,2340.2177849575046
FDG21,OUT035,2563.9736036594722
FDS22,OUT027,2270.353541720404
FDK08,OUT035,1803.8407120088661
FDE17,OUT018,2185.4870053445343
NCN30,OUT017,1671.9452187825464
FDT50,OUT046,1628.5500889674029
NCX42,OUT049,2679.595103292908
FDJ12,OUT035,3434.7400869618464
NCA18,OUT027,3304.314415252976
FDP23,OUT019,1523.667888629831
FDX12,OUT013,3826.5062168178747
FDN40,OUT018,2139.636652339237
FDV48,OUT035,1497.5128012584944
NCY54,OUT013,2689.980603317031
FDL16,OUT010,-1073.8129276040638
FDR45,OUT018,3456.9064387642375
FDJ52,OUT046,2553.8506744159745
DRG01,OUT017,1384.0690162827464
FDP52,OUT013,3648.457961934198
FDU58,OUT017,3071.5966042295545
FDL02,OUT045,1700.604909445733
FDG28,OUT013,3847.1297364781494
FDA19,OUT035,2210.0481465154116
FDW46,OUT027,2616.0527822637014
NCD43,OUT049,1778.8383989016543
DRG39,OUT013,947.6335243535846
NCF55,OUT049,772.2482675560767
FDJ07,OUT046,1914.1247307085168
FDE08,OUT046,2395.9470261869387
FDP56,OUT019,-960.0962216159589
FDT45,OUT045,888.3614883387719
FDF17,OUT018,2795.4466774327975
FDX44,OUT046,1467.7666359443901
FDM28,OUT027,4266.412464040034
FDI36,OUT049,3232.9431772012654
FDS07,OUT045,1784.7498665252997
FDD36,OUT045,1860.9171408187112
FDW11,OUT046,1063.3016151704746
FDN40,OUT049,2532.485197098975
NCQ18,OUT049,1671.0240352260737
NCQ54,OUT017,2711.277857959756
NCS42,OUT045,1430.4297047801083
DRH39,OUT010,-659.6358938709883
FDC09,OUT027,3180.5621016163213
FDT08,OUT010,524.871724650048
FDC08,OUT035,3672.0728672267087
FDT20,OUT017,826.8627265074254
FDS35,OUT035,1239.8701283889534
FDX58,OUT018,2607.458995522957
FDW58,OUT046,1742.861575691868
DRD27,OUT046,1616.0912157164034
FDH32,OUT019,-255.94283968678042
FDS26,OUT035,4195.739565433561
FDQ31,OUT046,1489.376855883214
FDP11,OUT018,3158.364775590859
FDD58,OUT017,1746.6641986800441
FDM33,OUT045,3325.5170861263487
FDZ16,OUT049,3181.214630634853
NCS29,OUT010,2179.9819546977187
NCM18,OUT019,-845.5404713705028
FDP11,OUT049,3524.487374281102
NCC42,OUT017,2338.530459702162
DRM23,OUT046,2668.8196492091492
NCN55,OUT027,5100.322984014724
FDK46,OUT013,4021.560551235166
FDR01,OUT046,3149.4593800473835
NCA05,OUT045,2305.636843926546
NCP43,OUT017,2886.783122677488
FDR12,OUT010,871.0068495616185
FDQ01,OUT013,4011.052976572928
FDM13,OUT046,2106.045959357936
FDQ19,OUT017,3910.746000024244
FDK56,OUT019,987.7579448393739
NCX06,OUT010,991.7089758544244
FDO56,OUT027,3402.9999167380847
FDU45,OUT045,1827.6983767958905
FDI16,OUT019,-888.2531200105246
FDL32,OUT046,1860.1524837813924
FDA07,OUT046,2045.397713346872
FDA14,OUT045,2277.2795473134997
FDV46,OUT027,3671.0465932729926
NCO07,OUT035,3448.0131181826064
NCP41,OUT046,1719.7155537854235
FDY60,OUT018,2033.5463102930287
FDN38,OUT017,4022.7350919133146
FDO15,OUT046,1333.1860104295067
FDT60,OUT013,2017.7153860223414
FDA55,OUT035,3677.3237793689004
FDE02,OUT010,-342.69621769394087
DRJ39,OUT049,3527.8706542966074
FDV34,OUT035,1469.5822139329628
FDS20,OUT027,4318.5018835130395
FDF02,OUT027,3106.8917711156214
FDW40,OUT017,2418.7826291522306
NCB43,OUT046,2883.642836684975
FDR58,OUT017,1609.6077564675088
DRJ59,OUT035,881.4600920869129
NCD30,OUT017,1707.0085105024202
FDE14,OUT017,1761.4325675950179
FDC28,OUT018,1484.5549473139954
FDU16,OUT018,1175.4373091576597
NCD19,OUT035,1087.268651646817
FDU21,OUT046,735.5449659064603
FDV59,OUT027,4806.081637547663
FDU03,OUT045,2832.178071945687
FDC33,OUT010,1325.3475692291238
NCR42,OUT035,801.5574955279806
DRH59,OUT035,1392.2170629564673
NCM31,OUT035,2380.5117249860155
FDS50,OUT035,3599.5516625225964
FDP39,OUT046,942.6070787791181
FDQ55,OUT013,1982.677021503908
FDV36,OUT019,155.49792502731498
FDI05,OUT027,2753.787489354738
FDS45,OUT027,3234.3388138291534
FDA39,OUT045,672.7505773631565
FDC37,OUT010,-89.08673103024341
FDJ60,OUT027,4099.029400266659
DRQ35,OUT046,1962.3396054172902
NCJ06,OUT046,1924.3312917102487
NCY42,OUT018,2028.0554296688135
DRM37,OUT049,3138.3467514893623
FDR14,OUT045,849.4253061725278
FDE51,OUT049,959.32135611068
FDT33,OUT017,2765.6063931422036
FDR08,OUT013,1872.8668496641687
FDE36,OUT010,743.8114448063795
FDL22,OUT019,-352.943817411252
FDR44,OUT013,2165.711965156801
FDI56,OUT019,-385.43150305050244
FDE47,OUT010,170.2420541951086
FDV27,OUT010,-328.30333282864115
FDV10,OUT049,915.339993978331
FDC40,OUT045,1301.78590163725
NCX41,OUT013,3302.9435856042055
NCQ38,OUT027,3133.5741476442627
FDV12,OUT027,3120.951629341887
FDE52,OUT017,1605.1171842367276
FDG20,OUT027,4236.54571674494
FDV16,OUT027,2124.5931696092675
FDI32,OUT017,1921.5841648992382
FDJ32,OUT049,1180.4096304608333
FDN39,OUT018,2421.894516071249
FDY34,OUT017,2801.1047684037085
FDC14,OUT035,965.5441052908375
FDA55,OUT017,3641.4541671495604
FDZ50,OUT010,1008.9808778879244
DRG13,OUT049,2701.5421135131114
FDP01,OUT013,2514.8648245965537
NCG54,OUT017,2786.463965055968
FDM13,OUT045,2060.889787384105
NCO18,OUT027,4226.085388823103
NCW41,OUT013,2496.802114429761
FDM52,OUT027,3790.6082702282556
NCF55,OUT035,803.7396503788541
FDT09,OUT046,2161.8566786347005
NCM19,OUT035,1908.6062791744976
FDW12,OUT018,2119.904142635547
FDP15,OUT019,2050.88039819459
FDK36,OUT045,826.6703545322887
FDZ25,OUT035,2888.468968918319
NCW06,OUT049,3100.0434275557946
FDW60,OUT046,2851.6983448023525
DRC49,OUT013,2330.373903028277
NCT17,OUT035,3088.902575033114
NCN06,OUT018,2297.166798619723
FDC45,OUT013,2706.850560682186
DRJ47,OUT019,828.2887829274929
NCF06,OUT045,3917.2209954695127
FDE21,OUT010,34.23603656475268
DRG27,OUT013,761.546846667282
FDW40,OUT049,2395.084353624238
NCO53,OUT046,2824.9279938373925
FDE23,OUT049,953.9873202351372
FDQ16,OUT046,1780.3681948555718
FDS26,OUT045,3948.499358548252
FDZ13,OUT010,-1020.3241978379006
FDS14,OUT049,2579.455648674483
FDC10,OUT045,1910.7216023926467
FDY16,OUT049,3041.2983897188456
FDJ20,OUT035,2208.9427615555505
FDV43,OUT035,938.8460553121374
FDZ32,OUT027,3200.6858733377553
FDR23,OUT046,2746.7427628379037
FDN24,OUT035,1079.479718496384
FDE34,OUT027,4282.277279843578
FDU31,OUT013,3490.6999952991555
FDW33,OUT018,1481.5028912522953
FDU26,OUT046,1952.9076671386983
FDE20,OUT027,4157.086442562052
NCW05,OUT035,1828.9256336654892
FDB22,OUT018,2132.0334772432743
FDO56,OUT046,1933.4937636395455
FDA19,OUT027,3507.183780139827
DRI39,OUT045,902.0211795140108
FDH52,OUT018,835.5544064726951
FDZ50,OUT035,3052.2479280127104
NCN42,OUT035,2470.091018069399
FDB53,OUT013,2375.4490486602576
DRG11,OUT017,1845.0640442794245
DRK11,OUT027,3778.9922600539203
FDQ60,OUT017,2107.405312227477
FDT36,OUT017,739.6148062339694
DRG25,OUT018,2629.9330261266264
DRJ23,OUT046,2957.5334661188467
FDG05,OUT035,2669.608957564343
NCK06,OUT018,1681.4009812612774
FDU52,OUT017,2548.423362502824
FDW07,OUT018,1226.0255084076325
NCM17,OUT045,737.544826944085
FDA22,OUT045,2587.451131319869
NCA41,OUT018,2752.438524643789
FDF38,OUT035,971.2039083685906
FDH52,OUT046,1125.8851995557764
FDY58,OUT019,1667.4949798830485
FDZ16,OUT045,3014.347912159689
NCM18,OUT017,1152.7565906213638
FDA22,OUT018,2355.5630656722687
NCJ43,OUT035,2892.323234643516
FDI34,OUT027,5043.602475095405
FDG56,OUT046,1105.6927358451935
FDS34,OUT046,1907.8394760014696
DRC01,OUT035,1083.551743142306
FDQ04,OUT035,884.2302629850453
FDK04,OUT035,1161.724090142201
FDT51,OUT049,1959.2023655736534
FDV26,OUT017,3206.608918007969
FDS04,OUT049,2370.494445151765
FDW43,OUT018,3335.4580144236825
FDQ28,OUT010,604.4587230899235
NCK06,OUT017,2047.6152618643468
FDS23,OUT018,1807.166797098744
FDZ36,OUT019,1111.5063888372874
FDE56,OUT018,839.4646907618262
FDW10,OUT027,4178.801670002393
NCN14,OUT045,2817.091654800345
NCQ18,OUT045,1514.5281640490482
FDW08,OUT017,1822.4732732615673
FDU43,OUT035,3848.29489979367
FDR33,OUT010,-88.16073631270399
FDM24,OUT010,534.132349479906
NCZ05,OUT046,1659.0878285791437
NCV41,OUT035,1965.0787397003844
FDV11,OUT018,2503.129435292049
NCY05,OUT035,831.9451117147546
FDV44,OUT018,2736.0161937199173
FDW32,OUT049,1557.406690597909
NCU18,OUT027,3688.9632426481276
NCC43,OUT035,3991.5309277078104
FDW19,OUT013,1899.8566069379556
FDN31,OUT035,3145.8188624752943
FDI48,OUT045,889.0682880729374
FDS24,OUT017,1643.4655278689208
FDF46,OUT049,1961.4339981161575
DRG23,OUT017,2478.5757540270215
FDG14,OUT018,2174.649272237758
NCY30,OUT049,2909.526462900268
FDO28,OUT018,1702.1076691433389
DRD24,OUT035,2410.4077038940345
FDI33,OUT049,1605.7600385170306
FDN32,OUT046,2917.0629066931033
FDR16,OUT045,3280.022552774036
FDF26,OUT046,2481.965222573575
NCN29,OUT018,587.6510528025863
FDE20,OUT045,2654.2920292297695
FDA46,OUT046,2999.422612170725
FDU28,OUT045,2922.789868418943
FDQ48,OUT045,1609.7593652102996
FDV36,OUT013,2106.472691885831
FDR14,OUT018,657.5004017636544
FDP23,OUT017,3482.152207496009
FDP56,OUT013,965.5187763212003
FDK48,OUT010,-611.2032745523618
FDR48,OUT046,2391.609586460192
NCY29,OUT049,1090.2631107856537
FDM22,OUT018,735.306017268662
DRJ01,OUT013,2575.1548127419824
FDZ43,OUT045,3760.8070096928686
FDV03,OUT035,2601.080245259877
FDX11,OUT027,4307.8448631669735
NCA41,OUT027,4438.265805499278
FDE38,OUT017,2747.7401469147976
FDI27,OUT018,609.7643508746622
FDN32,OUT013,2924.6202726920606
NCN43,OUT017,2049.705504063446
FDB47,OUT027,4662.196094892552
FDV03,OUT017,2572.6098315883273
NCN30,OUT045,1544.9710015751668
NCV54,OUT010,49.82455047639087
FDV07,OUT013,1806.414338446029
FDP07,OUT049,3182.350488063431
FDK48,OUT018,973.8798121140577
FDM15,OUT019,565.6555601752083
FDY19,OUT027,3343.4937585571174
FDK46,OUT046,4002.1474217049267
FDY11,OUT045,1128.0814612378565
FDH09,OUT046,932.1534586619905
FDO08,OUT027,4086.256953516744
FDU14,OUT013,3913.4834686178474
FDD22,OUT027,3258.1192313409806
FDM27,OUT017,2603.9822733101887
