Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV35,OUT017,2453.7477006993
FDQ36,OUT013,507.0464036697251
FDD34,OUT018,2232.8470218487396
FDK51,OUT045,4433.304032653062
FDV31,OUT035,2552.0052351851864
FDR04,OUT035,1573.0706258064517
FDR14,OUT049,796.6402682539683
DRC36,OUT010,425.93559145299173
FDE39,OUT019,281.48208181818177
FDP57,OUT049,1461.843795999999
FDE57,OUT046,2309.200798000001
NCN18,OUT046,1461.843795999999
NCQ05,OUT018,2232.8470218487396
FDW47,OUT035,1987.2510486486474
FDV46,OUT035,2243.669596721312
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1372.6884907407405
NCU06,OUT027,6280.890880000001
FDT19,OUT010,425.93559145299173
DRF15,OUT017,2453.7477006993
DRI51,OUT013,3053.0998777777777
NCX54,OUT013,1879.257011612902
DRE01,OUT013,3454.0625591549297
NCB07,OUT045,3130.0049049504946
FDU50,OUT035,1922.1493817142857
FDG40,OUT035,583.8145788617886
FDW10,OUT018,2552.0052351851864
FDX51,OUT013,2893.83982589928
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3391.591252727272
FDL04,OUT045,1573.0706258064517
FDV23,OUT013,2142.743570940171
FDF24,OUT046,1284.789766871165
FDH56,OUT027,3242.062071532848
FDB51,OUT049,796.6402682539683
FDI58,OUT027,2517.8820884848483
FDR20,OUT013,798.2176035398231
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.8820884848483
FDE40,OUT049,796.6402682539683
NCM17,OUT035,677.1027476190471
FDU56,OUT035,3384.1080642424236
FDS32,OUT019,281.48208181818177
FDX02,OUT049,4340.218358415842
FDT39,OUT027,4117.317712631579
FDE35,OUT017,935.0323883040941
NCI42,OUT019,584.7577647727272
DRL23,OUT046,1573.0706258064517
FDA10,OUT046,2142.743570940171
FDA11,OUT013,1573.0706258064517
NCM06,OUT046,2286.413267368421
NCT05,OUT035,4034.3003068965513
NCQ02,OUT010,482.6995426229507
NCY06,OUT049,1987.2510486486474
FDY56,OUT035,3643.519725984251
FDL02,OUT035,1879.257011612902
NCI06,OUT035,2778.5893175257743
FDQ14,OUT045,2286.413267368421
FDQ12,OUT017,3643.519725984251
FDP36,OUT046,713.8586545454549
FDK21,OUT027,6280.890880000001
FDO40,OUT045,2644.4778427083347
NCK54,OUT019,281.48208181818177
FDY09,OUT018,3259.5620849056613
NCW30,OUT049,4034.3003068965513
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3384.1080642424236
FDU28,OUT049,2939.3484761904774
FDH08,OUT017,3643.519725984251
FDG35,OUT045,2552.0052351851864
FDG22,OUT049,583.8145788617886
FDC34,OUT035,2644.4778427083347
FDP15,OUT018,3327.95258292683
FDK34,OUT010,584.7577647727272
FDU45,OUT035,1922.1493817142857
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.95258292683
FDB45,OUT017,1573.0706258064517
NCH43,OUT027,5329.314724444445
DRE60,OUT046,3454.0625591549297
FDD17,OUT027,6280.890880000001
NCM54,OUT017,1987.2510486486474
NCH55,OUT013,2243.669596721312
NCT06,OUT017,3053.0998777777777
FDA48,OUT027,5329.314724444445
FDY58,OUT027,6280.890880000001
FDO25,OUT045,3737.2957751824806
FDN50,OUT045,1682.2122382352936
FDH35,OUT035,2453.7477006993
FDK09,OUT045,3737.2957751824806
FDO16,OUT013,1435.9121343749996
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3242.062071532848
NCQ42,OUT010,281.48208181818177
FDK55,OUT027,2517.8820884848483
FDN08,OUT049,1922.1493817142857
FDT57,OUT045,3945.432567213116
FDJ12,OUT018,3327.95258292683
DRL59,OUT017,713.8586545454549
NCN53,OUT046,583.8145788617886
FDO51,OUT010,92.67548155339804
FDK56,OUT017,3391.591252727272
FDY12,OUT035,935.0323883040941
FDU15,OUT035,583.8145788617886
FDQ19,OUT046,3945.432567213116
DRF15,OUT045,2453.7477006993
DRE25,OUT019,219.2185209302326
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727272
FDR34,OUT027,6280.890880000001
FDU04,OUT045,1827.832845454545
FDE35,OUT019,165.91858165137623
NCD31,OUT035,2644.4778427083347
FDJ56,OUT035,1573.0706258064517
NCU53,OUT046,2286.413267368421
FDD39,OUT035,3737.2957751824806
NCU17,OUT019,219.2185209302326
FDJ20,OUT046,2142.743570940171
NCW41,OUT018,2232.8470218487396
FDL52,OUT035,677.1027476190471
FDS39,OUT035,2309.200798000001
DRJ47,OUT045,2778.5893175257743
FDP13,OUT010,92.67548155339804
DRK39,OUT010,219.2185209302326
FDF28,OUT010,281.48208181818177
FDB09,OUT045,1827.832845454545
FDM51,OUT046,1682.2122382352936
DRM49,OUT018,798.2176035398231
DRF23,OUT013,2552.0052351851864
DRH01,OUT035,2778.5893175257743
FDH12,OUT027,2517.8820884848483
FDA28,OUT019,281.48208181818177
FDW37,OUT018,1202.6567333333335
FDF02,OUT046,1573.0706258064517
DRL37,OUT046,677.1027476190471
NCF43,OUT046,2309.200798000001
FDH08,OUT010,584.7577647727272
FDR34,OUT019,584.7577647727272
NCK19,OUT049,3391.591252727272
NCD55,OUT018,507.0464036697251
FDT27,OUT049,3454.0625591549297
FDQ57,OUT045,2649.110232432432
FDA47,OUT035,2503.501336448598
DRG15,OUT027,1378.2631852760744
FDE05,OUT018,2232.8470218487396
FDN46,OUT046,1879.257011612902
FDX27,OUT027,2517.8820884848483
FDT51,OUT045,1682.2122382352936
FDU33,OUT013,507.0464036697251
FDJ16,OUT027,1378.2631852760744
FDD20,OUT019,281.48208181818177
FDT36,OUT049,583.8145788617886
DRF15,OUT027,4117.317712631579
FDN52,OUT010,219.2185209302326
FDC22,OUT027,5329.314724444445
FDX15,OUT045,3053.0998777777777
FDT13,OUT013,2893.83982589928
FDU04,OUT017,2243.669596721312
FDU31,OUT019,584.7577647727272
FDW59,OUT027,2517.8820884848483
NCO29,OUT046,2286.413267368421
FDL15,OUT035,2644.4778427083347
FDI41,OUT049,2453.7477006993
FDQ48,OUT049,1682.2122382352936
DRI39,OUT013,796.6402682539683
FDI08,OUT013,4034.3003068965513
FDC21,OUT049,1879.257011612902
FDF58,OUT035,935.0323883040941
FDS08,OUT010,425.93559145299173
FDE47,OUT045,1827.832845454545
NCP18,OUT019,346.8972837209304
NCR41,OUT013,1682.2122382352936
FDA27,OUT013,4034.3003068965513
FDA43,OUT035,3391.591252727272
FDA49,OUT045,1458.4550080536908
NCE55,OUT018,3259.5620849056613
DRM49,OUT027,1378.2631852760744
FDF22,OUT027,5329.314724444445
FDQ15,OUT018,1202.6567333333335
NCS54,OUT017,2778.5893175257743
NCY05,OUT013,507.0464036697251
FDR45,OUT046,3945.432567213116
FDK57,OUT049,2142.743570940171
FDF41,OUT010,584.7577647727272
FDV21,OUT046,2142.743570940171
FDD51,OUT046,798.2176035398231
FDF33,OUT046,1649.2997859999998
FDA38,OUT046,3643.519725984251
FDR56,OUT045,3130.0049049504946
NCN41,OUT017,1987.2510486486474
FDC60,OUT027,2517.8820884848483
FDB47,OUT045,3737.2957751824806
DRH01,OUT013,2778.5893175257743
FDW08,OUT046,1461.843795999999
FDF38,OUT027,1378.2631852760744
FDY32,OUT017,2503.501336448598
FDG34,OUT049,1461.843795999999
FDG47,OUT019,584.7577647727272
NCF18,OUT035,2939.3484761904774
FDL39,OUT019,425.93559145299173
NCH55,OUT035,2243.669596721312
DRJ35,OUT049,796.6402682539683
FDS44,OUT035,3737.2957751824806
DRE01,OUT018,3327.95258292683
FDY39,OUT013,3384.1080642424236
FDY32,OUT018,2232.8470218487396
FDR33,OUT027,3242.062071532848
NCP50,OUT049,1202.6567333333335
FDZ47,OUT018,1372.6884907407405
FDU57,OUT049,2503.501336448598
FDY44,OUT013,2893.83982589928
DRH59,OUT018,1103.1862133333332
FDB03,OUT027,6280.890880000001
FDY46,OUT045,2939.3484761904774
FDM39,OUT045,2778.5893175257743
FDY36,OUT035,1103.1862133333332
NCM55,OUT035,3384.1080642424236
FDJ50,OUT010,165.91858165137623
DRL60,OUT013,2649.110232432432
NCJ54,OUT049,4340.218358415842
FDX59,OUT017,583.8145788617886
FDI07,OUT013,2893.83982589928
DRF51,OUT010,92.67548155339804
FDM14,OUT017,1649.2997859999998
FDP21,OUT045,3391.591252727272
FDE40,OUT035,1103.1862133333332
FDE05,OUT035,2286.413267368421
FDM13,OUT027,3242.062071532848
FDC34,OUT027,4117.317712631579
NCI55,OUT018,1752.2524400000002
NCE43,OUT018,2232.8470218487396
FDW58,OUT018,1372.6884907407405
FDG60,OUT045,4340.218358415842
FDV31,OUT017,2552.0052351851864
FDR47,OUT013,2893.83982589928
FDM60,OUT019,92.67548155339804
NCF06,OUT018,3327.95258292683
NCN26,OUT027,3242.062071532848
FDQ59,OUT049,1202.6567333333335
FDF09,OUT046,583.8145788617886
NCS06,OUT017,4034.3003068965513
FDT44,OUT046,1922.1493817142857
FDI19,OUT017,4340.218358415842
FDT22,OUT017,935.0323883040941
NCF54,OUT027,4117.317712631579
DRG25,OUT045,3391.591252727272
FDB59,OUT017,2752.9709346534664
FDQ37,OUT017,3130.0049049504946
FDP56,OUT035,798.2176035398231
FDW44,OUT035,2778.5893175257743
FDJ26,OUT010,584.7577647727272
FDU43,OUT018,3327.95258292683
FDW33,OUT045,1573.0706258064517
NCX53,OUT027,3242.062071532848
FDN56,OUT010,346.8972837209304
DRF15,OUT049,2453.7477006993
FDO33,OUT017,1922.1493817142857
FDZ39,OUT010,219.2185209302326
NCJ19,OUT017,935.0323883040941
FDU01,OUT035,2752.9709346534664
FDT12,OUT035,4340.218358415842
NCM18,OUT018,796.6402682539683
FDP19,OUT017,2142.743570940171
NCR42,OUT049,583.8145788617886
FDN10,OUT046,1922.1493817142857
FDG44,OUT017,935.0323883040941
FDQ10,OUT046,2778.5893175257743
DRH13,OUT049,1573.0706258064517
FDT52,OUT013,3643.519725984251
FDM56,OUT045,1649.2997859999998
NCO43,OUT010,219.2185209302326
NCV29,OUT035,3259.5620849056613
NCF06,OUT013,4034.3003068965513
FDO50,OUT035,1284.789766871165
FDT59,OUT013,3945.432567213116
FDX40,OUT027,1378.2631852760744
FDE50,OUT017,2752.9709346534664
FDX51,OUT017,3391.591252727272
NCD30,OUT018,1372.6884907407405
FDK15,OUT013,1573.0706258064517
FDL12,OUT045,935.0323883040941
FDK46,OUT017,4433.304032653062
DRH49,OUT010,165.91858165137623
FDQ57,OUT046,2649.110232432432
FDY59,OUT017,1435.9121343749996
FDO09,OUT018,3327.95258292683
NCG30,OUT035,2142.743570940171
FDM09,OUT017,2286.413267368421
NCN17,OUT027,2517.8820884848483
NCS42,OUT013,1458.4550080536908
FDD02,OUT019,281.48208181818177
FDE34,OUT013,3384.1080642424236
FDU38,OUT045,3391.591252727272
FDB33,OUT046,2644.4778427083347
NCJ29,OUT017,1284.789766871165
FDZ27,OUT035,798.2176035398231
FDI40,OUT013,1879.257011612902
FDG22,OUT013,507.0464036697251
FDT51,OUT017,1682.2122382352936
FDF20,OUT018,2893.83982589928
FDV50,OUT035,2142.743570940171
FDT02,OUT049,583.8145788617886
DRC49,OUT017,2286.413267368421
FDF26,OUT049,2286.413267368421
FDV52,OUT035,2142.743570940171
FDX59,OUT049,583.8145788617886
FDV25,OUT035,4340.218358415842
FDW23,OUT027,1378.2631852760744
FDE53,OUT018,1372.6884907407405
FDA19,OUT017,1987.2510486486474
FDH22,OUT046,2142.743570940171
NCO41,OUT013,1682.2122382352936
FDX12,OUT017,3945.432567213116
FDF17,OUT013,2893.83982589928
FDS11,OUT045,3643.519725984251
FDR51,OUT035,2503.501336448598
FDT49,OUT010,219.2185209302326
FDC56,OUT013,2142.743570940171
FDR13,OUT027,3242.062071532848
FDQ60,OUT035,2142.743570940171
FDN38,OUT049,4034.3003068965513
NCL29,OUT013,2503.501336448598
FDO13,OUT027,4117.317712631579
FDE26,OUT018,2232.8470218487396
FDA31,OUT010,425.93559145299173
FDX14,OUT035,1103.1862133333332
FDA34,OUT045,3259.5620849056613
FDF26,OUT013,2286.413267368421
FDE38,OUT045,2286.413267368421
DRI11,OUT046,1922.1493817142857
FDQ60,OUT027,3242.062071532848
FDL21,OUT027,1378.2631852760744
DRC12,OUT027,5329.314724444445
FDC47,OUT046,3454.0625591549297
FDE57,OUT045,1827.832845454545
FDT14,OUT045,1827.832845454545
NCZ53,OUT046,3391.591252727272
FDE28,OUT018,3327.95258292683
FDR19,OUT035,2644.4778427083347
NCF54,OUT019,425.93559145299173
FDZ08,OUT046,1284.789766871165
NCJ05,OUT018,2232.8470218487396
FDF59,OUT046,1987.2510486486474
NCO05,OUT035,1879.257011612902
FDW24,OUT018,713.8586545454549
NCX42,OUT018,2232.8470218487396
NCA53,OUT035,798.2176035398231
FDI45,OUT019,425.93559145299173
FDG46,OUT046,1922.1493817142857
FDM20,OUT010,584.7577647727272
FDW11,OUT010,165.91858165137623
FDX08,OUT035,2778.5893175257743
NCK17,OUT035,677.1027476190471
FDK32,OUT018,2232.8470218487396
NCA42,OUT035,2649.110232432432
DRI01,OUT035,2552.0052351851864
NCL55,OUT049,4034.3003068965513
DRE25,OUT018,1372.6884907407405
FDD14,OUT017,3384.1080642424236
FDB10,OUT046,3454.0625591549297
DRN11,OUT035,2503.501336448598
FDP38,OUT018,713.8586545454549
NCA30,OUT017,2939.3484761904774
FDT15,OUT017,3384.1080642424236
NCP55,OUT018,796.6402682539683
FDF12,OUT035,2286.413267368421
FDM21,OUT018,3327.95258292683
FDX56,OUT035,3737.2957751824806
FDF10,OUT017,3053.0998777777777
FDT32,OUT045,2939.3484761904774
FDM51,OUT018,1372.6884907407405
NCR50,OUT018,2232.8470218487396
FDI19,OUT049,4340.218358415842
FDX21,OUT017,1649.2997859999998
FDR31,OUT035,2286.413267368421
FDY02,OUT013,4034.3003068965513
NCA29,OUT045,3259.5620849056613
NCX17,OUT046,3454.0625591549297
FDM12,OUT045,2939.3484761904774
FDI53,OUT027,4117.317712631579
NCU30,OUT049,2286.413267368421
FDC56,OUT027,3242.062071532848
FDK27,OUT018,1752.2524400000002
NCK18,OUT017,2649.110232432432
FDB52,OUT019,584.7577647727272
DRG25,OUT027,5329.314724444445
FDZ13,OUT049,713.8586545454549
FDB57,OUT019,584.7577647727272
FDR40,OUT046,1435.9121343749996
NCO14,OUT019,92.67548155339804
NCN19,OUT045,2752.9709346534664
FDQ28,OUT019,346.8972837209304
FDO13,OUT018,2232.8470218487396
FDK48,OUT013,1435.9121343749996
FDU07,OUT018,2232.8470218487396
FDW20,OUT046,2243.669596721312
FDV12,OUT010,219.2185209302326
FDH24,OUT013,2453.7477006993
FDV59,OUT049,4340.218358415842
FDK57,OUT045,1827.832845454545
FDL16,OUT027,1378.2631852760744
NCQ17,OUT046,2503.501336448598
FDJ15,OUT018,3384.1080642424236
FDX24,OUT049,1202.6567333333335
FDT47,OUT046,1682.2122382352936
FDT10,OUT049,796.6402682539683
FDZ37,OUT018,1202.6567333333335
FDW43,OUT027,6280.890880000001
DRN36,OUT017,1573.0706258064517
FDJ14,OUT045,1435.9121343749996
FDA32,OUT013,3945.432567213116
FDJ38,OUT019,482.6995426229507
FDQ57,OUT017,2649.110232432432
NCQ41,OUT019,482.6995426229507
FDG56,OUT049,796.6402682539683
DRC13,OUT027,3242.062071532848
FDV55,OUT035,2644.4778427083347
FDQ49,OUT045,2453.7477006993
FDE29,OUT010,165.91858165137623
FDR03,OUT013,3945.432567213116
FDD45,OUT049,1202.6567333333335
FDN38,OUT010,584.7577647727272
FDT56,OUT046,935.0323883040941
FDT48,OUT045,3391.591252727272
FDU03,OUT049,3384.1080642424236
FDC56,OUT010,281.48208181818177
NCO43,OUT027,2517.8820884848483
FDQ27,OUT017,1879.257011612902
FDR03,OUT046,3945.432567213116
DRH23,OUT010,165.91858165137623
FDG22,OUT045,677.1027476190471
NCJ42,OUT013,1682.2122382352936
FDR24,OUT046,1458.4550080536908
FDW60,OUT035,3259.5620849056613
FDJ08,OUT013,2893.83982589928
DRL59,OUT018,713.8586545454549
FDG60,OUT010,584.7577647727272
FDW27,OUT017,2503.501336448598
FDX14,OUT018,1202.6567333333335
FDC20,OUT013,796.6402682539683
NCS29,OUT018,3327.95258292683
FDJ56,OUT046,1573.0706258064517
FDB20,OUT019,165.91858165137623
FDL28,OUT027,6280.890880000001
FDW01,OUT018,2232.8470218487396
FDL03,OUT046,3130.0049049504946
FDX22,OUT049,3643.519725984251
FDJ21,OUT035,2644.4778427083347
FDR31,OUT045,2286.413267368421
FDG21,OUT035,3053.0998777777777
FDS22,OUT027,1378.2631852760744
FDK08,OUT035,1879.257011612902
FDE17,OUT018,2232.8470218487396
NCN30,OUT017,1682.2122382352936
FDT50,OUT046,1879.257011612902
NCX42,OUT049,2649.110232432432
FDJ12,OUT035,4340.218358415842
NCA18,OUT027,3242.062071532848
FDP23,OUT019,584.7577647727272
FDX12,OUT013,3945.432567213116
FDN40,OUT018,2232.8470218487396
FDV48,OUT035,1435.9121343749996
NCY54,OUT013,2778.5893175257743
FDL16,OUT010,92.67548155339804
FDR45,OUT018,3327.95258292683
FDJ52,OUT046,2649.110232432432
DRG01,OUT017,1284.789766871165
FDP52,OUT013,3454.0625591549297
FDU58,OUT017,3391.591252727272
FDL02,OUT045,1879.257011612902
FDG28,OUT013,4340.218358415842
FDA19,OUT035,1987.2510486486474
FDW46,OUT027,1378.2631852760744
NCD43,OUT049,1682.2122382352936
DRG39,OUT013,713.8586545454549
NCF55,OUT049,583.8145788617886
FDJ07,OUT046,1922.1493817142857
FDE08,OUT046,2644.4778427083347
FDP56,OUT019,92.67548155339804
FDT45,OUT045,935.0323883040941
FDF17,OUT018,2893.83982589928
FDX44,OUT046,1458.4550080536908
FDM28,OUT027,5329.314724444445
FDI36,OUT049,3130.0049049504946
FDS07,OUT045,1827.832845454545
FDD36,OUT045,1827.832845454545
FDW11,OUT046,935.0323883040941
FDN40,OUT049,2286.413267368421
NCQ18,OUT049,1879.257011612902
NCQ54,OUT017,3053.0998777777777
NCS42,OUT045,1435.9121343749996
DRH39,OUT010,165.91858165137623
FDC09,OUT027,2517.8820884848483
FDT08,OUT010,346.8972837209304
FDC08,OUT035,3737.2957751824806
FDT20,OUT017,583.8145788617886
FDS35,OUT035,1103.1862133333332
FDX58,OUT018,3384.1080642424236
FDW58,OUT046,1573.0706258064517
DRD27,OUT046,1573.0706258064517
FDH32,OUT019,219.2185209302326
FDS26,OUT035,4433.304032653062
FDQ31,OUT046,1435.9121343749996
FDP11,OUT018,3327.95258292683
FDD58,OUT017,1573.0706258064517
FDM33,OUT045,3737.2957751824806
FDZ16,OUT049,3130.0049049504946
NCS29,OUT010,584.7577647727272
NCM18,OUT019,165.91858165137623
FDP11,OUT049,3454.0625591549297
NCC42,OUT017,2309.200798000001
DRM23,OUT046,2552.0052351851864
NCN55,OUT027,6280.890880000001
FDK46,OUT013,4433.304032653062
FDR01,OUT046,3391.591252727272
NCA05,OUT045,2453.7477006993
NCP43,OUT017,2778.5893175257743
FDR12,OUT010,425.93559145299173
FDQ01,OUT013,4034.3003068965513
FDM13,OUT046,1987.2510486486474
FDQ19,OUT017,3945.432567213116
FDK56,OUT019,482.6995426229507
NCX06,OUT010,482.6995426229507
FDO56,OUT027,3242.062071532848
FDU45,OUT045,1827.832845454545
FDI16,OUT019,165.91858165137623
FDL32,OUT046,1922.1493817142857
FDA07,OUT046,2243.669596721312
FDA14,OUT045,3053.0998777777777
FDV46,OUT027,3242.062071532848
NCO07,OUT035,3643.519725984251
NCP41,OUT046,1682.2122382352936
FDY60,OUT018,1752.2524400000002
FDN38,OUT017,4034.3003068965513
FDO15,OUT046,1103.1862133333332
FDT60,OUT013,2142.743570940171
FDA55,OUT035,3643.519725984251
FDE02,OUT010,219.2185209302326
DRJ39,OUT049,4340.218358415842
FDV34,OUT035,1103.1862133333332
FDS20,OUT027,5329.314724444445
FDF02,OUT027,2517.8820884848483
FDW40,OUT017,2309.200798000001
NCB43,OUT046,2939.3484761904774
FDR58,OUT017,1435.9121343749996
DRJ59,OUT035,677.1027476190471
NCD30,OUT017,1461.843795999999
FDE14,OUT017,1682.2122382352936
FDC28,OUT018,1372.6884907407405
FDU16,OUT018,1202.6567333333335
NCD19,OUT035,935.0323883040941
FDU21,OUT046,583.8145788617886
FDV59,OUT027,5329.314724444445
FDU03,OUT045,3384.1080642424236
FDC33,OUT010,584.7577647727272
NCR42,OUT035,583.8145788617886
DRH59,OUT035,1103.1862133333332
NCM31,OUT035,2309.200798000001
FDS50,OUT035,4340.218358415842
FDP39,OUT046,935.0323883040941
FDQ55,OUT013,1922.1493817142857
FDV36,OUT019,281.48208181818177
FDI05,OUT027,2517.8820884848483
FDS45,OUT027,2517.8820884848483
FDA39,OUT045,677.1027476190471
FDC37,OUT010,281.48208181818177
FDJ60,OUT027,4117.317712631579
DRQ35,OUT046,1987.2510486486474
NCJ06,OUT046,2243.669596721312
NCY42,OUT018,2232.8470218487396
DRM37,OUT049,3130.0049049504946
FDR14,OUT045,713.8586545454549
FDE51,OUT049,677.1027476190471
FDT33,OUT017,2286.413267368421
FDR08,OUT013,1922.1493817142857
FDE36,OUT010,425.93559145299173
FDL22,OUT019,219.2185209302326
FDR44,OUT013,2142.743570940171
FDI56,OUT019,219.2185209302326
FDE47,OUT010,281.48208181818177
FDV27,OUT010,219.2185209302326
FDV10,OUT049,677.1027476190471
FDC40,OUT045,1284.789766871165
NCX41,OUT013,3945.432567213116
NCQ38,OUT027,2517.8820884848483
FDV12,OUT027,2517.8820884848483
FDE52,OUT017,1435.9121343749996
FDG20,OUT027,4117.317712631579
FDV16,OUT027,1378.2631852760744
FDI32,OUT017,1922.1493817142857
FDJ32,OUT049,796.6402682539683
FDN39,OUT018,2232.8470218487396
FDY34,OUT017,2649.110232432432
FDC14,OUT035,677.1027476190471
FDA55,OUT017,3643.519725984251
FDZ50,OUT010,482.6995426229507
DRG13,OUT049,2644.4778427083347
FDP01,OUT013,2453.7477006993
NCG54,OUT017,3259.5620849056613
FDM13,OUT045,1827.832845454545
NCO18,OUT027,5329.314724444445
NCW41,OUT013,3053.0998777777777
FDM52,OUT027,4117.317712631579
NCF55,OUT035,583.8145788617886
FDT09,OUT046,2243.669596721312
NCM19,OUT035,1461.843795999999
FDW12,OUT018,2232.8470218487396
FDP15,OUT019,584.7577647727272
FDK36,OUT045,713.8586545454549
FDZ25,OUT035,2552.0052351851864
NCW06,OUT049,3130.0049049504946
FDW60,OUT046,3259.5620849056613
DRC49,OUT013,2286.413267368421
NCT17,OUT035,3391.591252727272
NCN06,OUT018,2232.8470218487396
FDC45,OUT013,3259.5620849056613
DRJ47,OUT019,425.93559145299173
NCF06,OUT045,4034.3003068965513
FDE21,OUT010,281.48208181818177
DRG27,OUT013,507.0464036697251
FDW40,OUT049,2309.200798000001
NCO53,OUT046,3384.1080642424236
FDE23,OUT049,677.1027476190471
FDQ16,OUT046,1649.2997859999998
FDS26,OUT045,4433.304032653062
FDZ13,OUT010,92.67548155339804
FDS14,OUT049,2286.413267368421
FDC10,OUT045,1827.832845454545
FDY16,OUT049,3384.1080642424236
FDJ20,OUT035,2142.743570940171
FDV43,OUT035,677.1027476190471
FDZ32,OUT027,2517.8820884848483
FDR23,OUT046,2778.5893175257743
FDN24,OUT035,935.0323883040941
FDE34,OUT027,5329.314724444445
FDU31,OUT013,3643.519725984251
FDW33,OUT018,1372.6884907407405
FDU26,OUT046,1922.1493817142857
FDE20,OUT027,4117.317712631579
NCW05,OUT035,1879.257011612902
FDB22,OUT018,2232.8470218487396
FDO56,OUT046,1922.1493817142857
FDA19,OUT027,3242.062071532848
DRI39,OUT045,935.0323883040941
FDH52,OUT018,796.6402682539683
FDZ50,OUT035,3384.1080642424236
NCN42,OUT035,2453.7477006993
FDB53,OUT013,3053.0998777777777
DRG11,OUT017,1461.843795999999
DRK11,OUT027,4117.317712631579
FDQ60,OUT017,2142.743570940171
FDT36,OUT017,583.8145788617886
DRG25,OUT018,3384.1080642424236
DRJ23,OUT046,2939.3484761904774
FDG05,OUT035,2286.413267368421
NCK06,OUT018,1752.2524400000002
FDU52,OUT017,2286.413267368421
FDW07,OUT018,1202.6567333333335
NCM17,OUT045,677.1027476190471
FDA22,OUT045,2286.413267368421
NCA41,OUT018,2893.83982589928
FDF38,OUT035,677.1027476190471
FDH52,OUT046,935.0323883040941
FDY58,OUT019,584.7577647727272
FDZ16,OUT045,3130.0049049504946
NCM18,OUT017,935.0323883040941
FDA22,OUT018,2232.8470218487396
NCJ43,OUT035,2552.0052351851864
FDI34,OUT027,6280.890880000001
FDG56,OUT046,935.0323883040941
FDS34,OUT046,1922.1493817142857
DRC01,OUT035,713.8586545454549
FDQ04,OUT035,677.1027476190471
FDK04,OUT035,935.0323883040941
FDT51,OUT049,1682.2122382352936
FDV26,OUT017,3130.0049049504946
FDS04,OUT049,2309.200798000001
FDW43,OUT018,3327.95258292683
FDQ28,OUT010,346.8972837209304
NCK06,OUT017,2243.669596721312
FDS23,OUT018,1752.2524400000002
FDZ36,OUT019,482.6995426229507
FDE56,OUT018,796.6402682539683
FDW10,OUT027,4117.317712631579
NCN14,OUT045,3384.1080642424236
NCQ18,OUT045,1879.257011612902
FDW08,OUT017,1649.2997859999998
FDU43,OUT035,4340.218358415842
FDR33,OUT010,281.48208181818177
FDM24,OUT010,346.8972837209304
NCZ05,OUT046,1879.257011612902
NCV41,OUT035,1922.1493817142857
FDV11,OUT018,2552.0052351851864
NCY05,OUT035,583.8145788617886
FDV44,OUT018,2893.83982589928
FDW32,OUT049,1458.4550080536908
NCU18,OUT027,3242.062071532848
NCC43,OUT035,4034.3003068965513
FDW19,OUT013,1682.2122382352936
FDN31,OUT035,2939.3484761904774
FDI48,OUT045,713.8586545454549
FDS24,OUT017,1284.789766871165
FDF46,OUT049,1922.1493817142857
DRG23,OUT017,2286.413267368421
FDG14,OUT018,2232.8470218487396
NCY30,OUT049,2778.5893175257743
FDO28,OUT018,1752.2524400000002
DRD24,OUT035,2309.200798000001
FDI33,OUT049,1202.6567333333335
FDN32,OUT046,2752.9709346534664
FDR16,OUT045,3737.2957751824806
FDF26,OUT046,2286.413267368421
NCN29,OUT018,713.8586545454549
FDE20,OUT045,2649.110232432432
FDA46,OUT046,2939.3484761904774
FDU28,OUT045,2939.3484761904774
FDQ48,OUT045,1461.843795999999
FDV36,OUT013,2243.669596721312
FDR14,OUT018,796.6402682539683
FDP23,OUT017,3945.432567213116
FDP56,OUT013,713.8586545454549
FDK48,OUT010,165.91858165137623
FDR48,OUT046,2503.501336448598
NCY29,OUT049,796.6402682539683
FDM22,OUT018,796.6402682539683
DRJ01,OUT013,2503.501336448598
FDZ43,OUT045,4340.218358415842
FDV03,OUT035,2644.4778427083347
FDX11,OUT027,5329.314724444445
NCA41,OUT027,5329.314724444445
FDE38,OUT017,2286.413267368421
FDI27,OUT018,798.2176035398231
FDN32,OUT013,2752.9709346534664
NCN43,OUT017,2243.669596721312
FDB47,OUT027,5329.314724444445
FDV03,OUT017,2644.4778427083347
NCN30,OUT045,1682.2122382352936
NCV54,OUT010,281.48208181818177
FDV07,OUT013,1461.843795999999
FDP07,OUT049,3130.0049049504946
FDK48,OUT018,1103.1862133333332
FDM15,OUT019,346.8972837209304
FDY19,OUT027,3242.062071532848
FDK46,OUT046,4433.304032653062
FDY11,OUT045,1103.1862133333332
FDH09,OUT046,713.8586545454549
FDO08,OUT027,4117.317712631579
FDU14,OUT013,4433.304032653062
FDD22,OUT027,3242.062071532848
FDM27,OUT017,3053.0998777777777
FDL02,OUT027,2517.8820884848483
NCA17,OUT035,2453.7477006993
FDE38,OUT019,425.93559145299173
